,start_time,end_time,wav_file,emotion,val,act,dom
614,432.5027,438.0385,Ses03M_script02_2_F046,hap,4,2.6667,2.3333
615,438.6992,443.506,Ses03M_script02_2_F047,hap,4,2,2
616,444.3034,447.0144,Ses03M_script02_2_F048,hap,3.3333,2.3333,2
617,450.0443,454.8511,Ses03M_script02_2_F049,hap,4,2.6667,2
618,5.2815,8.0225,Ses03M_script02_2_M000,exc,3.3333,3,2.3333
619,8.953,11.5957,Ses03M_script02_2_M001,fru,2.6667,3.3333,3
620,13.122,18.365,Ses03M_script02_2_M002,fru,3,3.6667,4
621,24.2165,27.6565,Ses03M_script02_2_M003,fru,2.6667,3,2.6667
622,37.703,41.1886,Ses03M_script02_2_M004,fru,3,3,1.6667
623,43.0111,45.6081,Ses03M_script02_2_M005,fru,2.3333,3,3.6667
624,54.6979,67.182,Ses03M_script02_2_M006,fru,2.3333,3,3
625,69.5057,71.3282,Ses03M_script02_2_M007,fru,2.3333,3.6667,3.6667
626,72.3534,75.8845,Ses03M_script02_2_M008,fru,2.3333,3.3333,3
627,79.9851,83.3225,Ses03M_script02_2_M009,fru,3,3,2
628,83.5617,87.2975,Ses03M_script02_2_M010,fru,2.6667,2.3333,2.3333
629,92.0819,95.0891,Ses03M_script02_2_M011,fru,2.6667,2.3333,2.3333
630,112.3345,114.9544,Ses03M_script02_2_M012,fru,2.3333,2.3333,2.6667
631,115.9112,118.2804,Ses03M_script02_2_M013,fru,3.3333,2.6667,3.3333
632,125.4337,131.2202,Ses03M_script02_2_M014,neu,3,2.3333,2.6667
633,134.569,144.5472,Ses03M_script02_2_M015,fru,2,4,3
634,144.6375,151.0075,Ses03M_script02_2_M016,xxx,2.3333,3.3333,3.3333
635,151.0875,161.6104,Ses03M_script02_2_M017,neu,2.6667,3,2.6667
636,161.6788,168.217,Ses03M_script02_2_M018,fru,3,3,2.6667
637,202.4117,207.1274,Ses03M_script02_2_M019,neu,3.3333,2.6667,2
638,215.3059,221.4113,Ses03M_script02_2_M020,neu,3,2,2.6667
639,221.4875,230.3075,Ses03M_script02_2_M021,neu,3,2,2.3333
640,230.4775,232.51,Ses03M_script02_2_M022,neu,3.3333,2.3333,3
641,239.2946,245.3772,Ses03M_script02_2_M023,xxx,3.3333,3,2.6667
642,246.4024,250.7125,Ses03M_script02_2_M024,fru,3.3333,3,2.3333
643,251.3687,253.9658,Ses03M_script02_2_M025,fru,3.3333,3,2.3333
644,254.0569,258.3529,Ses03M_script02_2_M026,fru,2,2.3333,2.6667
645,260.9368,276.895,Ses03M_script02_2_M027,xxx,1.6667,4,4
646,279.8909,283.0347,Ses03M_script02_2_M028,ang,2.3333,3,3.3333
647,283.103,293.0584,Ses03M_script02_2_M029,ang,2,4,4.3333
648,293.104,307.98,Ses03M_script02_2_M030,ang,2,3.3333,3.3333
649,308.1,316.9332,Ses03M_script02_2_M031,ang,1.6667,3.3333,4.3333
650,318.9835,321.2844,Ses03M_script02_2_M032,ang,2,3,4
651,324.8155,326.7292,Ses03M_script02_2_M033,ang,3,3,3.3333
652,331.331,334.452,Ses03M_script02_2_M034,xxx,2.6667,3,2.6667
653,344.6125,347.4575,Ses03M_script02_2_M035,fru,2.3333,2.3333,2.3333
654,356.7321,360.3999,Ses03M_script02_2_M036,sad,2.6667,2.6667,2
655,360.5366,365.3662,Ses03M_script02_2_M037,sad,2.3333,2.6667,2.3333
656,369.6719,372.1323,Ses03M_script02_2_M038,xxx,2.6667,3,2.3333
657,384.2064,390.9041,Ses03M_script02_2_M039,xxx,2.6667,2.3333,2.6667
658,401.0873,404.5045,Ses03M_script02_2_M040,xxx,3,2.6667,2.3333
659,404.6184,407.845,Ses03M_script02_2_M041,hap,3.6667,2.6667,2.6667
660,416.2368,420.2919,Ses03M_script02_2_M042,hap,3.6667,2.6667,2.6667
661,421.9549,424.4075,Ses03M_script02_2_M043,xxx,4,2.3333,2.6667
662,428.3109,432.9811,Ses03M_script02_2_M044,xxx,3,2,2.3333
663,445.1235,451.2517,Ses03M_script02_2_M045,hap,4,2.6667,3
664,454.4866,457.2204,Ses03M_script02_2_M046,hap,3.6667,2.6667,2
665,14.18,15.775,Ses03M_script03_1_F000,xxx,2.5,3,3.5
666,16.5,20.235,Ses03M_script03_1_F001,xxx,2.5,3,3.5
667,21.4,23.8275,Ses03M_script03_1_F002,xxx,2,3.5,3.5
668,26.71,28.86,Ses03M_script03_1_F003,exc,3,2.5,3.5
669,29.84,32.905,Ses03M_script03_1_F004,exc,2,3.5,3.5
670,38,42.6425,Ses03M_script03_1_F005,exc,5,4.5,3.5
671,46.22,48.01,Ses03M_script03_1_F006,exc,4,3,3.5
672,49.47,53.52,Ses03M_script03_1_F007,xxx,4,3.5,3.5
673,58.09,61.23,Ses03M_script03_1_F008,xxx,4,3.5,4
674,62.72,66.48,Ses03M_script03_1_F009,xxx,3.5,3.5,3.5
675,69.3,71.8175,Ses03M_script03_1_F010,xxx,4,3,3.5
676,79.1602,82.2426,Ses03M_script03_1_F011,xxx,4,3.5,3.5
677,84.78,86.18,Ses03M_script03_1_F012,xxx,2.5,3,3.5
678,98.69,103.275,Ses03M_script03_1_F013,xxx,3.5,3.5,3.5
679,106.55,111.13,Ses03M_script03_1_F014,xxx,3,3,4
680,112.99,115.52,Ses03M_script03_1_F015,xxx,3.5,3,2.5
681,118.72,121.6175,Ses03M_script03_1_F016,xxx,4,3.5,3.5
682,126.32,131.1025,Ses03M_script03_1_F017,xxx,3.5,3.5,3.5
683,134.01,135.97,Ses03M_script03_1_F018,sad,4,2.5,3
684,141.63,144.97,Ses03M_script03_1_F019,xxx,3.5,3,3.5
685,168.5425,171.7825,Ses03M_script03_1_F020,xxx,3,3,3.5
686,188.31,192.81,Ses03M_script03_1_F021,xxx,4,3.5,4
687,192.84,198.53,Ses03M_script03_1_F022,xxx,4,3.5,4
688,201.74,204.2075,Ses03M_script03_1_F023,xxx,4,3,3.5
689,208.68,214.3925,Ses03M_script03_1_F024,xxx,4,4,4
690,216.25,223.1175,Ses03M_script03_1_F025,xxx,3,3,4
691,225.23,228.51,Ses03M_script03_1_F026,xxx,3,2.5,3.5
692,234.26,238.1252,Ses03M_script03_1_F027,xxx,3,3.5,4
693,238.5875,244.07,Ses03M_script03_1_F028,xxx,4,3,3.5
694,245.2,250.5,Ses03M_script03_1_F029,xxx,4,3.5,3.5
695,254.59,258.7875,Ses03M_script03_1_F030,xxx,4.5,4,3.5
696,260.57,262.905,Ses03M_script03_1_F031,xxx,3.5,2.5,2.5
697,12.3161,14.7672,Ses03M_script03_1_M000,xxx,2.5,3.5,4
698,15.46,16.82,Ses03M_script03_1_M001,xxx,3,3,3
699,19.87,21.7625,Ses03M_script03_1_M002,xxx,3,2.5,3
700,23.59,27.08,Ses03M_script03_1_M003,xxx,3.5,3.5,3.5
701,28.43,30.1525,Ses03M_script03_1_M004,exc,3.5,3.5,3.5
702,32.56,36.46,Ses03M_script03_1_M005,xxx,2.5,4,4
703,36.48,38.33,Ses03M_script03_1_M006,exc,2.5,3,3.5
704,42.3963,46.5675,Ses03M_script03_1_M007,xxx,3.5,2.5,3.5
705,47.57,49.86,Ses03M_script03_1_M008,xxx,3.5,2,3
706,53.01,58.535,Ses03M_script03_1_M009,xxx,3.5,3,3.5
707,60.75,64.31,Ses03M_script03_1_M010,xxx,3.5,3.5,4
708,66.2,69.695,Ses03M_script03_1_M011,xxx,3.5,3,4
709,71.64,79.9448,Ses03M_script03_1_M012,xxx,3.5,3,4.5
710,80.12,85.16,Ses03M_script03_1_M013,xxx,4.5,3.5,4.5
711,85.78,92.06,Ses03M_script03_1_M014,xxx,2.5,3.5,4
712,92.1,98.93,Ses03M_script03_1_M015,xxx,2.5,3.5,4.5
713,103,106.73,Ses03M_script03_1_M016,xxx,3,2.5,3.5
714,111.12,113.2375,Ses03M_script03_1_M017,xxx,3.5,3,3
715,115.13,119.44,Ses03M_script03_1_M018,xxx,4,3.5,3.5
716,121.02,126.29,Ses03M_script03_1_M019,xxx,3.5,3,3.5
717,130.555,134.785,Ses03M_script03_1_M020,xxx,3.5,3.5,4
718,135.51,142.19,Ses03M_script03_1_M021,xxx,3.5,3,3.5
719,144.64,148.7092,Ses03M_script03_1_M022,xxx,3.5,2.5,3
720,148.78,161.46,Ses03M_script03_1_M023,xxx,4,3.5,4
721,161.49,169.175,Ses03M_script03_1_M024,xxx,4,2.5,4
722,171.95,178.3675,Ses03M_script03_1_M025,xxx,3.5,3,4
723,178.39,188.98,Ses03M_script03_1_M026,xxx,3.5,3.5,4
724,199.17,202.26,Ses03M_script03_1_M027,xxx,3.5,3,3
725,203.6175,209.07,Ses03M_script03_1_M028,xxx,3,2.5,3.5
726,214.08,215.43,Ses03M_script03_1_M029,xxx,2,3,3.5
727,215.46,216.65,Ses03M_script03_1_M030,xxx,2.5,3,3.5
728,222.93,225.67,Ses03M_script03_1_M031,xxx,3,3,3.5
729,228.0275,231.48,Ses03M_script03_1_M032,xxx,4,2.5,3.5
730,231.53,234.5,Ses03M_script03_1_M033,xxx,3,3,3.5
731,237.5125,240.03,Ses03M_script03_1_M034,xxx,4,3.5,3.5
732,243.56,245.81,Ses03M_script03_1_M035,neu,3,2.5,3.5
733,250.28,255.1061,Ses03M_script03_1_M036,xxx,5,4.5,4.5
734,258.73,260.98,Ses03M_script03_1_M037,xxx,3.5,2.5,2.5
735,262.9675,268.18,Ses03M_script03_1_M038,xxx,3,3.5,3.5
736,6.9026,9.7483,Ses03F_script01_2_F000,ang,2.5,3.5,4
737,11.185,15.8191,Ses03F_script01_2_F001,ang,2,4.5,4
738,18.2825,21.4083,Ses03F_script01_2_F002,ang,2,3.5,3.5
739,31.3317,34.0753,Ses03F_script01_2_F003,xxx,2.5,4,3.5
740,35.4616,37.3442,Ses03F_script01_2_F004,ang,2.5,3,3.5
741,40.6075,42.7145,Ses03F_script01_2_F005,xxx,2.5,3,3.5
742,43.4004,47.9389,Ses03F_script01_2_F006,ang,2,3.5,4
743,49.5295,55.3231,Ses03F_script01_2_F007,xxx,2,4.5,4
744,55.4106,59.7302,Ses03F_script01_2_F008,xxx,2,3.5,3
745,59.8324,62.1235,Ses03F_script01_2_F009,xxx,2.5,2.5,3
746,65.3924,68.8072,Ses03F_script01_2_F010,xxx,3.5,2.5,3
747,69.9017,76.9065,Ses03F_script01_2_F011,sad,2,4,3.5
748,77.8075,82.4175,Ses03F_script01_2_F012,xxx,2.5,3,3.5
749,87.1275,95.53,Ses03F_script01_2_F013,ang,2,4,4
750,95.58,100.56,Ses03F_script01_2_F014,xxx,1,5,4.5
751,100.56,103.11,Ses03F_script01_2_F015,ang,1,5,5
752,103.21,110.48,Ses03F_script01_2_F016,ang,1,5,4.5
753,111.32,115.905,Ses03F_script01_2_F017,xxx,1,4.5,3.5
754,116.82,118.5,Ses03F_script01_2_F018,sad,2,2.5,3.5
755,118.6,122.4532,Ses03F_script01_2_F019,xxx,1,4,4
756,130.17,132.66,Ses03F_script01_2_F020,sad,2,3,3
757,135.23,137.16,Ses03F_script01_2_F021,sad,1.5,2,2.5
758,8.9019,11.7622,Ses03F_script01_2_M000,xxx,3,2.5,3.5
759,15.3375,18.745,Ses03F_script01_2_M001,neu,3.5,3.5,3
760,21.2186,31.1858,Ses03F_script01_2_M002,xxx,2.5,4,4
761,33.5925,36.308,Ses03F_script01_2_M003,neu,3,3.5,3
762,36.755,39.4018,Ses03F_script01_2_M004,neu,3.5,3.5,2.5
763,42.0286,44.6116,Ses03F_script01_2_M005,fru,2.5,3.5,3.5
764,47.3697,50.2592,Ses03F_script01_2_M006,neu,2,3,3
765,62.2403,65.1005,Ses03F_script01_2_M007,neu,3,3,2.5
766,83.3475,87.62,Ses03F_script01_2_M008,neu,3,2.5,2.5
767,94.09,95.92,Ses03F_script01_2_M009,neu,2.5,3.5,3
768,100.225,101.87,Ses03F_script01_2_M010,fru,2,2,3
769,109.52,112.07,Ses03F_script01_2_M011,ang,1.5,4,4
770,114.69,117.18,Ses03F_script01_2_M012,fru,2.5,2.5,3
771,121.68,124.54,Ses03F_script01_2_M013,ang,3,4,4
772,126.19,127.82,Ses03F_script01_2_M014,ang,2.5,3,3.5
773,127.93,130.8225,Ses03F_script01_2_M015,ang,2,3.5,3.5
774,132.61,135.37,Ses03F_script01_2_M016,ang,2.5,3,4
775,135.53,137.66,Ses03F_script01_2_M017,ang,1.5,3.5,4
776,137.7,140.56,Ses03F_script01_2_M018,ang,1.5,3.5,5
777,3.257,10.0721,Ses03F_script01_1_F000,xxx,2,3.3333,3
778,11.6048,16.5588,Ses03F_script01_1_F001,xxx,2,3.3333,3
779,17.5989,19.5969,Ses03F_script01_1_F002,xxx,2.3333,3,3.3333
780,27.525,29.8059,Ses03F_script01_1_F003,xxx,2,3.3333,3.3333
781,34.2398,36.7304,Ses03F_script01_1_F004,neu,2.6667,3,2.6667
782,42.1223,45.5709,Ses03F_script01_1_F005,neu,2,1.6667,2.3333
783,47.3773,56.3547,Ses03F_script01_1_F006,xxx,2,3,3
784,58.8453,62.8961,Ses03F_script01_1_F007,neu,2.3333,2.6667,3
785,62.9508,66.1805,Ses03F_script01_1_F008,xxx,2,3.3333,2.6667
786,72.6672,75.9242,Ses03F_script01_1_F009,xxx,3,2.6667,2
787,80.0844,83.05,Ses03F_script01_1_F010,neu,2,3.6667,2.6667
788,88.2406,91.1145,Ses03F_script01_1_F011,fru,2.3333,3.6667,3.6667
789,96.8622,99.6265,Ses03F_script01_1_F012,fru,2.6667,3.3333,3.6667
790,100.6119,107.0438,Ses03F_script01_1_F013,fru,2,2.6667,2.6667
791,121.1393,124.3416,Ses03F_script01_1_F014,neu,2.6667,2.6667,2.3333
792,124.4237,127.7628,Ses03F_script01_1_F015,xxx,2.6667,2,2.3333
793,128.146,132.0325,Ses03F_script01_1_F016,xxx,2,2,1.6667
794,136.6033,145.9638,Ses03F_script01_1_F017,ang,2,4.3333,4
795,149.0566,152.1494,Ses03F_script01_1_F018,fru,2.3333,2.3333,2.3333
796,153.9832,156.7749,Ses03F_script01_1_F019,neu,2.6667,2.3333,3
797,157.4044,162.3858,Ses03F_script01_1_F020,xxx,2.6667,3.3333,3.3333
798,165.9165,170.9252,Ses03F_script01_1_F021,neu,2.6667,2.3333,2.6667
799,171.9653,177.5761,Ses03F_script01_1_F022,fru,2.3333,4,2.6667
800,180.5868,187.1282,Ses03F_script01_1_F023,fru,2.3333,4,3
801,196.6803,200.1015,Ses03F_script01_1_F024,fru,2.3333,3,3.6667
802,200.1836,205.8492,Ses03F_script01_1_F025,fru,3,3.3333,3.3333
803,207.0261,214.8813,Ses03F_script01_1_F026,fru,2.3333,3.3333,3.3333
804,214.936,220.5742,Ses03F_script01_1_F027,xxx,2.3333,2.3333,1.6667
805,220.6525,225.0082,Ses03F_script01_1_F028,fru,2,4,3
806,225.0355,227.5262,Ses03F_script01_1_F029,fru,2,3.6667,3
807,238.5837,242.8534,Ses03F_script01_1_F030,neu,3,2.6667,2.3333
808,244.2492,247.3694,Ses03F_script01_1_F031,neu,2.6667,2.3333,2
809,254.1571,258.2079,Ses03F_script01_1_F032,fru,3,3.3333,3
810,260.34,264.6275,Ses03F_script01_1_F033,xxx,2.6667,3.3333,2.6667
811,278.4343,283.9904,Ses03F_script01_1_F034,fru,2,3.3333,3
812,285.3589,290.2581,Ses03F_script01_1_F035,fru,2,3.6667,3
813,292.2561,298.1406,Ses03F_script01_1_F036,fru,3,3.3333,3.3333
814,298.9343,304.2988,Ses03F_script01_1_F037,fru,2,3.6667,3.6667
815,316.9711,320.2008,Ses03F_script01_1_F038,fru,2,2,2.6667
816,320.255,331.3951,Ses03F_script01_1_F039,fru,2,4.3333,3.6667
817,333.7215,339.8798,Ses03F_script01_1_F040,fru,3,3.3333,3.3333
818,354.6595,357.4786,Ses03F_script01_1_F041,xxx,2.3333,3,3
819,361.3378,364.7316,Ses03F_script01_1_F042,xxx,2.3333,3.6667,3.6667
820,368.2897,374.2837,Ses03F_script01_1_F043,fru,2.3333,4,4
821,375.8438,378.4987,Ses03F_script01_1_F044,fru,1.6667,3.6667,3.6667
822,399.1904,401.7358,Ses03F_script01_1_F045,neu,2.6667,2.3333,2.6667
823,401.855,404.0125,Ses03F_script01_1_F046,neu,2.3333,2.3333,3
824,406.5803,410.6858,Ses03F_script01_1_F047,fru,2.6667,3,3.3333
825,412.9848,418.8146,Ses03F_script01_1_F048,fru,2.6667,3.3333,3.3333
826,420.4294,426.7245,Ses03F_script01_1_F049,fru,2.3333,4.3333,3.6667
827,429.2152,431.8974,Ses03F_script01_1_F050,neu,2.6667,3,2.6667
828,432.1164,435.8935,Ses03F_script01_1_F051,xxx,2.3333,3.3333,3.3333
829,439.9716,444.4055,Ses03F_script01_1_F052,neu,2,2.6667,1.6667
830,448.511,453.2734,Ses03F_script01_1_F053,neu,2.6667,2,1.3333
831,8.9773,12.3712,Ses03F_script01_1_M000,neu,3,2.6667,2
832,15.9019,18.0915,Ses03F_script01_1_M001,neu,3,2,2
833,19.0221,28.3005,Ses03F_script01_1_M002,neu,3,3,2.6667
834,29.3175,35.0335,Ses03F_script01_1_M003,neu,2.6667,2.6667,2.3333
835,36.0188,41.8486,Ses03F_script01_1_M004,neu,2.6667,2.3333,2.3333
836,45.0509,48.2806,Ses03F_script01_1_M005,neu,3,1.6667,2.3333
837,55.2873,58.6264,Ses03F_script01_1_M006,neu,2.6667,2.3333,2
838,65.1404,67.7406,Ses03F_script01_1_M007,neu,2.6667,2.6667,2.3333
839,67.8774,73.4061,Ses03F_script01_1_M008,neu,2.6667,3,3
840,75.1852,80.8234,Ses03F_script01_1_M009,neu,2.3333,3,3.3333
841,82.4656,89.2533,Ses03F_script01_1_M010,xxx,2.3333,3,3.3333
842,89.7734,97.555,Ses03F_script01_1_M011,fru,2.3333,3.3333,3.6667
843,98.5044,101.4877,Ses03F_script01_1_M012,fru,2.6667,3.3333,3.3333
844,114.5431,122.2615,Ses03F_script01_1_M013,fru,2,3.3333,3.3333
845,131.1841,136.4665,Ses03F_script01_1_M014,fru,2,3,3
846,144.4585,148.5913,Ses03F_script01_1_M015,fru,3,3,3.3333
847,151.1367,155.31,Ses03F_script01_1_M016,neu,3,3,3
848,155.8717,158.335,Ses03F_script01_1_M017,neu,3,2.6667,3
849,161.7563,166.1355,Ses03F_script01_1_M018,neu,4,2.6667,2.3333
850,169.4198,172.5948,Ses03F_script01_1_M019,fru,2.6667,2.6667,2.6667
851,176.7276,181.3805,Ses03F_script01_1_M020,neu,3,3,2.6667
852,182.5574,186.745,Ses03F_script01_1_M021,ang,1.6667,4,3.3333
853,186.7724,193.1475,Ses03F_script01_1_M022,ang,1.6667,4,4
854,193.2043,197.4467,Ses03F_script01_1_M023,xxx,2,3.3333,3.3333
855,204.2344,207.902,Ses03F_script01_1_M024,xxx,2.3333,3.3333,4.3333
856,223.886,227.0883,Ses03F_script01_1_M025,xxx,2.3333,2.6667,1.6667
857,227.285,239.2132,Ses03F_script01_1_M026,sad,1.6667,2.6667,2.3333
858,241.4301,244.2766,Ses03F_script01_1_M027,ang,2,3.6667,3.6667
859,251.2833,255.3614,Ses03F_script01_1_M028,neu,3,3,2.3333
860,257.4963,260.8175,Ses03F_script01_1_M029,neu,2.3333,2,2
861,264.14,270.7175,Ses03F_script01_1_M030,neu,2.6667,2.6667,2.3333
862,270.7975,276.285,Ses03F_script01_1_M031,neu,2.3333,3,2.6667
863,276.3542,279.3101,Ses03F_script01_1_M032,fru,2.3333,3.3333,4
864,283.1693,286.4537,Ses03F_script01_1_M033,fru,2.3333,3.3333,2.3333
865,288.7527,292.4203,Ses03F_script01_1_M034,neu,3,3,3
866,298.168,301.0418,Ses03F_script01_1_M035,fru,2,2.6667,2.3333
867,303.7514,307.638,Ses03F_script01_1_M036,neu,2.3333,2.6667,2
868,307.8569,318.8596,Ses03F_script01_1_M037,fru,2.6667,3.3333,3.6667
869,330.0813,333.4478,Ses03F_script01_1_M038,fru,2,2.3333,2
870,339.1134,342.7526,Ses03F_script01_1_M039,fru,2.6667,2,3.3333
871,342.78,351.2383,Ses03F_script01_1_M040,xxx,2.3333,2.3333,2.3333
872,351.3204,355.1795,Ses03F_script01_1_M041,neu,2.6667,2.3333,3.3333
873,356.9038,362.98,Ses03F_script01_1_M042,neu,3,2.3333,3.3333
874,364.5674,369.0014,Ses03F_script01_1_M043,xxx,2.3333,2.6667,3
875,372.8605,376.8292,Ses03F_script01_1_M044,fru,2.3333,3.6667,4
876,377.8966,393.3475,Ses03F_script01_1_M045,ang,2,4,4
877,393.4153,396.3876,Ses03F_script01_1_M046,ang,2.6667,3.6667,4
878,396.415,399.4641,Ses03F_script01_1_M047,neu,3,3,2.6667
879,403.4327,407.4835,Ses03F_script01_1_M048,neu,3,2.6667,3.3333
880,410.2205,413.9975,Ses03F_script01_1_M049,neu,3,2,2.3333
881,418.8694,422.099,Ses03F_script01_1_M050,neu,3,3,2
882,425.2466,429.5163,Ses03F_script01_1_M051,fru,2,3.3333,3.3333
883,434.9629,438.9589,Ses03F_script01_1_M052,neu,2.6667,2.3333,2.6667
884,443.4749,449.0858,Ses03F_script01_1_M053,neu,3.3333,2,3
885,2.3299,4.615,Ses03M_impro03_F000,xxx,4,3,3
886,6.2964,7.8946,Ses03M_impro03_F001,exc,4,2.5,3
887,14.285,25.0825,Ses03M_impro03_F002,sur,4.5,4,4.5
888,25.1665,28.925,Ses03M_impro03_F003,exc,4.5,4.5,4
889,29.9675,34.17,Ses03M_impro03_F004,exc,4.5,4.5,4
890,35.59,41.3575,Ses03M_impro03_F005,exc,4,3.5,3.5
891,41.3825,47.1559,Ses03M_impro03_F006,exc,3.5,4,3.5
892,47.2875,49.4858,Ses03M_impro03_F007,xxx,4,3,2.5
893,56.2058,58.863,Ses03M_impro03_F008,xxx,3.5,3,2.5
894,59.5725,64.095,Ses03M_impro03_F009,xxx,4.5,3.5,4
895,64.94,70.2428,Ses03M_impro03_F010,exc,4.5,4.5,4
896,70.8012,72.2069,Ses03M_impro03_F011,xxx,4,2.5,2.5
897,81.5456,86.9756,Ses03M_impro03_F012,hap,4,3,4.5
898,87.0333,88.9203,Ses03M_impro03_F013,xxx,4,3,3
899,89.105,92.6173,Ses03M_impro03_F014,xxx,2,3.5,3
900,92.8676,95.6211,Ses03M_impro03_F015,neu,3,2.5,3
901,96.595,106.0767,Ses03M_impro03_F016,hap,2.5,4,4
902,112.7967,115.3962,Ses03M_impro03_F017,hap,3.5,3.5,3
903,115.454,119.5553,Ses03M_impro03_F018,neu,3,3,3.5
904,121.175,124.63,Ses03M_impro03_F019,xxx,4,3,3.5
905,129.115,132.74,Ses03M_impro03_F020,xxx,4,4.5,4
906,134.5551,138.14,Ses03M_impro03_F021,hap,3,3,3.5
907,140.4664,142.8155,Ses03M_impro03_F022,hap,3.5,2,2.5
908,145.4342,153.7332,Ses03M_impro03_F023,exc,3,4.5,4
909,153.7525,157.7825,Ses03M_impro03_F024,exc,3.5,4.5,4
910,164.6702,166.7882,Ses03M_impro03_F025,hap,3.5,3,2
911,166.8267,170.543,Ses03M_impro03_F026,hap,2,3.5,4
912,172.3145,174.6251,Ses03M_impro03_F027,hap,2.5,3,3.5
913,177.9947,180.065,Ses03M_impro03_F028,sur,2.5,2,3
914,181.2,183.3925,Ses03M_impro03_F029,sur,3,4.5,4
915,184.3138,191.7622,Ses03M_impro03_F030,sur,2,3.5,4
916,191.7622,197.558,Ses03M_impro03_F031,xxx,2,4.5,4.5
917,197.8275,201.3512,Ses03M_impro03_F032,xxx,1.5,4.5,4.5
918,202.1985,204.8025,Ses03M_impro03_F033,hap,2,3,3.5
919,205.3756,208.6489,Ses03M_impro03_F034,xxx,2.5,3.5,3.5
920,208.6489,212.77,Ses03M_impro03_F035,xxx,2,3.5,4
921,213.795,217.9375,Ses03M_impro03_F036,neu,2,3,4.5
922,218.0262,220.4331,Ses03M_impro03_F037,xxx,2.5,2.5,2.5
923,221.8425,224.2503,Ses03M_impro03_F038,xxx,1.5,3.5,3.5
924,226.0364,231.7551,Ses03M_impro03_F039,xxx,2,3.5,4
925,238.0125,243.9437,Ses03M_impro03_F040,xxx,2.5,3.5,4
926,246.6175,250.565,Ses03M_impro03_F041,xxx,3,3.5,4
927,254.3029,260.5801,Ses03M_impro03_F042,xxx,3,3,3
928,0.4621,3.0025,Ses03M_impro03_M000,exc,4,3,3
929,4.0436,7.3747,Ses03M_impro03_M001,exc,4,4,3
930,7.5288,14.0755,Ses03M_impro03_M002,exc,5,4.5,4.5
931,14.1525,21.7776,Ses03M_impro03_M003,exc,5,4.5,4.5
932,23.4975,27.2268,Ses03M_impro03_M004,exc,4.5,4.5,4
933,28.4206,35.8916,Ses03M_impro03_M005,xxx,4.5,4,4.5
934,37.5283,40.8402,Ses03M_impro03_M006,xxx,4,3.5,3.5
935,45.75,52.7925,Ses03M_impro03_M007,xxx,4.5,4.5,4.5
936,52.91,58.3046,Ses03M_impro03_M008,xxx,3.5,3,3.5
937,58.36,60.1425,Ses03M_impro03_M009,xxx,4.5,2.5,3
938,63.655,71.45,Ses03M_impro03_M010,xxx,4.5,4.5,4.5
939,71.6292,79.4853,Ses03M_impro03_M011,exc,4,4,4
940,79.57,82.0655,Ses03M_impro03_M012,hap,4,3.5,3.5
941,86.2875,89.7868,Ses03M_impro03_M013,exc,4,3,3
942,90.0757,94.3118,Ses03M_impro03_M014,hap,4,4,3
943,94.5043,100.2616,Ses03M_impro03_M015,hap,4.5,4,4
944,103.4965,106.2307,Ses03M_impro03_M016,hap,4,2.5,2.5
945,106.2307,109.6004,Ses03M_impro03_M017,hap,4,3,3
946,109.6004,115.3577,Ses03M_impro03_M018,hap,4,3,4
947,115.405,117.865,Ses03M_impro03_M019,hap,3.5,3,2.5
948,119.4205,127.3325,Ses03M_impro03_M020,hap,4,3,4
949,127.415,136.4228,Ses03M_impro03_M021,hap,4,4,4
950,136.6731,141.3521,Ses03M_impro03_M022,xxx,4,2.5,3.5
951,141.5832,146.243,Ses03M_impro03_M023,xxx,4,2.5,3.5
952,153.1425,160.345,Ses03M_impro03_M024,xxx,4.5,3.5,4
953,160.7036,165.73,Ses03M_impro03_M025,xxx,4.5,3,3.5
954,166.0758,168.0398,Ses03M_impro03_M026,xxx,4,2.5,3
955,169.7728,174.2015,Ses03M_impro03_M027,xxx,3.5,3,3
956,174.3362,178.6301,Ses03M_impro03_M028,neu,3,3,2
957,179.4389,184.8303,Ses03M_impro03_M029,hap,4,3.5,4
958,190.395,193.3989,Ses03M_impro03_M030,hap,3,2.5,3.5
959,194.5349,204.952,Ses03M_impro03_M031,hap,4,3,4
960,206.3191,208.5912,Ses03M_impro03_M032,hap,3.5,2.5,3
961,212.315,214.4833,Ses03M_impro03_M033,neu,2,3,3.5
962,216.0044,223.1096,Ses03M_impro03_M034,xxx,4,3,3
963,223.2829,226.7082,Ses03M_impro03_M035,exc,4.5,4,3.5
964,230.0029,237.0888,Ses03M_impro03_M036,xxx,4,3,3.5
965,237.165,240.015,Ses03M_impro03_M037,xxx,4,2.5,3
966,243.1157,248.5775,Ses03M_impro03_M038,neu,4,2.5,3
967,249.9128,255.0346,Ses03M_impro03_M039,hap,4,3,3
968,255.2849,261.6584,Ses03M_impro03_M040,xxx,5,4.5,4
969,6.32,8.52,Ses03M_impro04_F000,xxx,2.5,2,2
970,13.85,17.3375,Ses03M_impro04_F001,neu,3,2.5,2.5
971,19.89,24.66,Ses03M_impro04_F002,fru,2.5,2.5,2
972,29.65,31.36,Ses03M_impro04_F003,neu,3,2,2
973,33.44,35.72,Ses03M_impro04_F004,neu,3,2,2
974,38.65,43.08,Ses03M_impro04_F005,sur,2.5,2,2
975,57.02,67.59,Ses03M_impro04_F006,xxx,3,3.5,3
